Straat,Huisnr,huisletter,postcode,Plaats,Status,Omschrijving,UniekNummer
Theodoor Schaepkensstraat,27,,6221 VX,Maastricht,dominant,,GM-2082
Theodoor Schaepkensstraat,36,,6221 VZ,Maastricht,dominant,,GM-2083
Thorbeckeplantsoen,,,,Maastricht,waardevol cultuurhistorisch element,mergelstenen muur,GM-968
Thorbeckeplantsoen,1,,6224 CB,Maastricht,dominant,Marres en Sandhövell,GM-966
Thorbeckeplantsoen,6,,6224 CB,Maastricht,dominant,Marres en Sandhövell,GM-967
Tibeertstraat,5,,6217 AT,,kenmerkend,woonhuis,GM-3263
Tibeertstraat,11,,6217 AT,,kenmerkend,woonhuis,GM-3262
Tibeertstraat,17,,6217 AT,,kenmerkend,woonhuis,GM-3261
Tibeertstraat,27,,6217 AT,,kenmerkend,woonhuis,GM-3260
Tibeertstraat,33,,6217 AT,,kenmerkend,woonhuis,GM-3259
Tibeertstraat,39,,6217 AT,,kenmerkend,woonhuis,GM-3258
Tibeertstraat,45,,6217 AT,,kenmerkend,woonhuis,GM-3257
Tibeertstraat,51,,6217 AV,,kenmerkend,woonhuis,GM-3256
Tibeertstraat,59,,6217 AV,,kenmerkend,woonhuis,GM-3255
Tibeertstraat,65,,6217 AV,,kenmerkend,woonhuis,GM-3254
Tibeertstraat,71,,6217 AV,,kenmerkend,woonhuis,GM-3253
Tibeertstraat,77,,6217 AV,,kenmerkend,woonhuis,GM-3252
Tibeertstraat,83,,6217 AV,,kenmerkend,woonhuis,GM-3251
Tibeertstraat,91,,6217 AW,,kenmerkend,woonhuis,GM-3250
Tibeertstraat,97,,6217 AW,,kenmerkend,woonhuis,GM-3249
Tibeertstraat,103,,6217 AW,,kenmerkend,woonhuis,GM-3248
Tibeertstraat,111,,6217 AW,,kenmerkend,woonhuis,GM-3247
Tibeertstraat,117,,6217 AW,,kenmerkend,woonhuis,GM-3246
Tibeertstraat,123,,6217 AW,,kenmerkend,woonhuis,GM-3245
Tongerseplein,,,,Maastricht,waardevol cultuurhistorisch element,beeld,GM-3567
Tongerseplein,,,,Maastricht,waardevol cultuurhistorisch element,Burgemeester van Oppenbank,GM-741
Tongerseplein,1,,6211 LW,Maastricht,kenmerkend,,GM-2087
Tongerseplein,2,,6211 LW,Maastricht,kenmerkend,,GM-2090
Tongerseplein,7,,6214 BH,Maastricht,kenmerkend,woonhuis,GM-2643
Tongerseplein,8,,6214 BH,Maastricht,kenmerkend,woonhuis,GM-2644
Tongerseplein,9,,6214 BH,Maastricht,dominant,woonhuis,GM-2646
Tongerseplein,11,,6214 BH,Maastricht,dominant,woonhuis,GM-2645
Tongerseplein,17,,6211 LW,Maastricht,dominant,,GM-2088
Tongerseplein,19,A,6211 LW,Maastricht,kenmerkend,,GM-2089
Tongersestraat,,,,,waardevol cultuurhistorisch element,gemeentelijk aanplakbord en urinoir,GM-2102
Tongersestraat,,,,,waardevol groenelement,kloostertuin Jezuiten ,GM-2104
Tongersestraat,,,,Maastricht,waardevol cultuurhistorisch element,beeld sint servaas,GM-2101
Tongersestraat,,,,Maastricht,waardevol cultuurhistorisch element,muurschildering topor,GM-2103
Tongersestraat,30,,6211 LN,Maastricht,dominant,,GM-2091
Tongersestraat,48,,6211 LP,Maastricht,dominant,,GM-2092
Tongersestraat,49,,6211 LM,Maastricht,kenmerkend,,GM-2093
Tongersestraat,53,,6211 LM,Maastricht,waardevol cultuurhistorisch element,tandradwiel,GM-2095
Tongersestraat,53,,6211 LM,Maastricht,dominant,,GM-2094
Tongersestraat,53,,6211 LM,Maastricht,dominant,,GM-3589
Tongersestraat,62,,6211 LP,Maastricht,dominant,,GM-2096
Tongersestraat,72,A,6211 LP,Maastricht,kenmerkend,,GM-2097
Tongersestraat,76,A,6211 LR,Maastricht,kenmerkend,,GM-2098
Tongersestraat,78,,6211 LR,Maastricht,kenmerkend,,GM-2099
Tongersestraat,80,,6211 LR,Maastricht,kenmerkend,,GM-2100
Tongerseweg,2,,6211 LT,Maastricht,dominant,,GM-2110
Tongerseweg,4,,6211 LT,Maastricht,dominant,,GM-2114
Tongerseweg,6,,6211 LT,Maastricht,dominant,,GM-2115
Tongerseweg,7,A,6211 LT,Maastricht,dominant,,GM-2116
Tongerseweg,8,,6211 LT,Maastricht,dominant,,GM-2117
Tongerseweg,9,A,6211 LT,Maastricht,dominant,,GM-2118
Tongerseweg,11,,6211 LT,Maastricht,dominant,,GM-2105
Tongerseweg,13,,6211 LT,Maastricht,dominant,,GM-2106
Tongerseweg,15,B,6211 LT,Maastricht,kenmerkend,,GM-2107
Tongerseweg,17,A,6211 LT,Maastricht,dominant,,GM-2108
Tongerseweg,19,A,6211 LT,Maastricht,kenmerkend,,GM-2109
Tongerseweg,21,A,6211 LT,Maastricht,kenmerkend,,GM-2111
Tongerseweg,23,,6211 LT,Maastricht,kenmerkend,,GM-2112
Tongerseweg,25,,6211 LT,Maastricht,kenmerkend,,GM-2113
Tongerseweg,36,,6214 BB,Maastricht,dominant,,GM-2648
Tongerseweg,38,,6214 BB,Maastricht,dominant,woonhuis,GM-2649
Tongerseweg,40,,6214 BB,Maastricht,dominant,woonhuis,GM-2650
Tongerseweg,50,A,6214 BB,Maastricht,kenmerkend,woonhuis,GM-2651
Tongerseweg,56,A,6214 BB,Maastricht,dominant,woonhuis,GM-2652
Tongerseweg,64,,6214 BB,Maastricht,dominant,woonhuis,GM-3428
Tongerseweg,66,,6214 BB,Maastricht,dominant,woonhuis,GM-3429
Tongerseweg,68,,6214 BB,Maastricht,dominant,woonhuis,GM-3430
Tongerseweg,70,,6214 BB,Maastricht,dominant,woonhuis,GM-3431
Tongerseweg,72,,6214 BB,Maastricht,dominant,woonhuis,GM-3432
Tongerseweg,74,,6214 BB,Maastricht,dominant,woonhuis,GM-3433
Tongerseweg,76,,6214 BB,Maastricht,dominant,woonhuis,GM-3434
Tongerseweg,78,,6214 BB,Maastricht,dominant,woonhuis,GM-3435
Tongerseweg,80,,6214 BB,Maastricht,dominant,woonhuis,GM-3436
Tongerseweg,82,,6214 BC,Maastricht,dominant,woonhuis,GM-3437
Tongerseweg,84,,6214 BC,Maastricht,kenmerkend,woonhuis,GM-2653
Tongerseweg,86,,6214 BC,Maastricht,kenmerkend,woonhuis,GM-2654
Tongerseweg,88,,6214 BC,Maastricht,kenmerkend,woonhuis,GM-2655
Tongerseweg,90,,6214 BC,Maastricht,kenmerkend,woonhuis,GM-2656
Tongerseweg,92,,6214 BC,Maastricht,kenmerkend,woonhuis,GM-2657
Tongerseweg,94,,6214 BC,Maastricht,kenmerkend,woonhuis,GM-2658
Tongerseweg,96,,6214 BC,Maastricht,kenmerkend,woonhuis,GM-2659
Tongerseweg,98,,6214 BC,Maastricht,kenmerkend,woonhuis,GM-2660
Tongerseweg,100,,6214 BC,Maastricht,kenmerkend,woonhuis,GM-2663
Tongerseweg,102,,6214 BC,Maastricht,kenmerkend,woonhuis,GM-2664
Tongerseweg,104,,6214 BC,Maastricht,kenmerkend,woonhuis,GM-2665
Tongerseweg,106,,6214 BC,Maastricht,kenmerkend,woonhuis,GM-2666
Tongerseweg,108,,6214 BC,Maastricht,kenmerkend,woonhuis,GM-2667
Tongerseweg,118,,6214 BD,Maastricht,dominant,boerderij,GM-2668
Tongerseweg,150,,6214 BD,Maastricht,dominant,woonhuis,GM-2670
Tongerseweg,270,,6214 BE,Maastricht,kenmerkend,bunker,GM-2671
Tongerseweg,292,,6215 AC,Maastricht,waardevol groenelement,groen begraafplaats,GM-2672
Tongerseweg,294,,6215 AC,Maastricht,kenmerkend,woonhuis,GM-2673
Tongerseweg,322,,6215 AC,Maastricht,kenmerkend,woonhuis,GM-2674
Tongerseweg,332,,6215 AC,Maastricht,dominant,woonhuis,GM-2675
Tongerseweg ,335,,6213 GD,Maastricht,dominant,,GM-742
Tongerseweg,342,,6215 AC,Maastricht,dominant,school,GM-2676
Tongerseweg,344,,6215 AC,Maastricht,dominant,voormalig raadhuis,GM-2677
Tongerseweg ,345,B,6213 GD,Maastricht,dominant,,GM-743
Tongerseweg ,347,,6213 GD,Maastricht,dominant,,GM-744
Tongerseweg,348,,6215 AC,Maastricht,dominant,boerderij,GM-2678
Tongerseweg ,349,,6213 GD,Maastricht,dominant,,GM-745
Tongerseweg,353,,,,dominant,kapel,GM-2679
Tongerseweg,402,,6215 AE,Maastricht,dominant,klooster,GM-2680
Tongerseweg,406,,6215 AE,Maastricht,dominant,woonhuis,GM-2681
Tongerseweg,408,,6215 AE,Maastricht,dominant,woonhuis,GM-2682
Tongerseweg,420,,6215 AE,Maastricht,dominant,woonhuis,GM-2685
Tongerseweg,422,,6215 AE,Maastricht,waardevol groenelement,boomgaard,GM-2684
Tongerseweg - Grenspad,,,,,waardevol groenelement,kleine zouw,GM-2687
"Tongerseweg, Vroenhovenweg",,,,,waardevol groenelement,kleine zouw,GM-2688
Trichterbaan,170,,6215 XZ,Maastricht,kenmerkend,tv-toren,GM-2690
Turennestraat,21,A,6221 AR,Maastricht,dominant,,GM-2119
Turennestraat,27,A,6221 AR,Maastricht,dominant,,GM-2120
Turennestraat,29,,6221 AR,Maastricht,dominant,,GM-2121
Turennestraat,31,,6221 AR,Maastricht,dominant,,GM-2122
Turennestraat,33,,6221 AR,Maastricht,dominant,,GM-2123
Turennestraat,35,A,6221 AR,Maastricht,dominant,,GM-2124
Turennestraat,37,A,6221 AR,Maastricht,dominant,,GM-2125
Uitbelderstraat,1,,6211 SL,Maastricht,dominant,,GM-2126
Uitbelderstraat,8,A,6211 SL,Maastricht,dominant,,GM-2129
Uitbelderstraat,21,A,6211 SL,Maastricht,kenmerkend,,GM-2128
Ursulineweg,2,,,Maastricht,waardevol cultuurhistorisch element,Kerkhof,GM-3754
Ursulineweg,2,A,6212 NC,Maastricht,dominant,Pastorie,GM-3755
Ursulineweg,3,B,6212 NC,Maastricht,kenmerkend,kloostervleugel,GM-3787
Ursulineweg,61,,,Maastricht,waardevol cultuurhistorisch element,Wegkruis,GM-3756
VAN AKENWEG,,,,Maastricht,dominant,schuur,GM-194
VAN AKENWEG,,,,Maastricht,waardevol groenelement,boom (WRSCH VERDWENEN),GM-206
VAN AKENWEG,,,,Maastricht,waardevol groenelement,holle weg,GM-211
VAN AKENWEG,21,,6218 HK,Maastricht,kenmerkend,woonhuis,GM-190
VAN AKENWEG,61,,6218 HL,Maastricht,dominant,pastorie,GM-196
VAN AKENWEG,63,,6218 HL,Maastricht,dominant,kerk,GM-197
VAN AKENWEG,95,,6218 HL,Maastricht,kenmerkend,woonhuis,GM-212
VAN AKENWEG,131,,6218 HM,Maastricht,waardevol groenelement,holle weg,GM-189
Van den Berghstraat,1,,6221 XA,Maastricht,kenmerkend,,GM-2130
Van den Berghstraat,5,,6221 XA,Maastricht,kenmerkend,,GM-2142
Van den Berghstraat,9,,6221 XA,Maastricht,kenmerkend,,GM-2147
Van den Berghstraat,13,,6221 XA,Maastricht,kenmerkend,,GM-2131
Van den Berghstraat,17,,6221 XA,Maastricht,kenmerkend,,GM-2132
Van den Berghstraat,21,,6221 XA,Maastricht,kenmerkend,,GM-2133
Van den Berghstraat,25,,6221 XA,Maastricht,kenmerkend,,GM-2134
Van den Berghstraat,29,,6221 XA,Maastricht,kenmerkend,,GM-2135
Van den Berghstraat,33,,6221 XB,Maastricht,kenmerkend,,GM-2136
Van den Berghstraat,37,,6221 XB,Maastricht,kenmerkend,,GM-2137
Van den Berghstraat,41,,6221 XB,Maastricht,kenmerkend,,GM-2138
Van den Berghstraat,45,,6221 XB,Maastricht,kenmerkend,,GM-2139
Van den Berghstraat,49,,6221 XB,Maastricht,kenmerkend,,GM-2140
Van den Berghstraat,53,,6221 XB,Maastricht,kenmerkend,,GM-2141
Van den Berghstraat,57,,6221 XB,Maastricht,kenmerkend,,GM-2143
Van den Berghstraat,61,,6221 XB,Maastricht,kenmerkend,,GM-2144
Van den Berghstraat,65,,6221 XB,Maastricht,kenmerkend,,GM-2145
Van den Berghstraat,69,,6221 XB,Maastricht,kenmerkend,,GM-2146
Van Hasseltkade,21,A,6211 CD,Maastricht,dominant,,GM-2148
Van Heylerhofflaan,,,,,waardevol cultuurhistorisch element,bronzen haan,GM-2167
Van Heylerhofflaan,1,,6211 KA,,dominant,,GM-2149
Van Heylerhofflaan,2,,6211 KA,Maastricht,dominant,,GM-2159
Van Heylerhofflaan,3,,6211 KA,Maastricht,dominant,,GM-2160
Van Heylerhofflaan,4,,6211 KA,Maastricht,dominant,,GM-2161
Van Heylerhofflaan,5,,6211 KA,Maastricht,dominant,,GM-2162
Van Heylerhofflaan,6,,6211 KA,Maastricht,dominant,,GM-2163
Van Heylerhofflaan,7,,6211 KA,Maastricht,dominant,,GM-2164
Van Heylerhofflaan,8,,6211 KA,Maastricht,dominant,,GM-2165
Van Heylerhofflaan,9,,6211 KA,Maastricht,dominant,,GM-2166
Van Heylerhofflaan,10,,6211 KA,Maastricht,dominant,,GM-2150
Van Heylerhofflaan,11,,6211 KA,Maastricht,dominant,,GM-2151
Van Heylerhofflaan,12,,6211 KA,Maastricht,dominant,,GM-2152
Van Heylerhofflaan,13,,6211 KA,Maastricht,dominant,,GM-2153
Van Heylerhofflaan,14,,6211 KA,Maastricht,dominant,,GM-2154
Van Heylerhofflaan,15,,6211 KA,Maastricht,dominant,,GM-2155
Van Heylerhofflaan,16,,6211 KA,Maastricht,dominant,,GM-2156
Van Heylerhofflaan,17,,6211 KA,Maastricht,dominant,,GM-2157
Van Heylerhofflaan,18,,6211 KA,Maastricht,dominant,,GM-2158
Van Poppelmondeweg,,,,Maastricht,kenmerkend,Mergelgroeve (Wijngaardsberggroeve of Duivelsgrot),GM-3749
Van Slijpestraat,4,,6225 BM,Maastricht,kenmerkend,woonhuis,GM-15
Van Slijpestraat,6,,6225 BM,Maastricht,kenmerkend,woonhuis,GM-14
Van Slijpestraat,8,,6225 BM,Maastricht,kenmerkend,woonhuis,GM-13
Van Slijpestraat,10,,6225 BM,Maastricht,kenmerkend,woonhuis,GM-12
Van Slijpestraat,12,,6225 BM,Maastricht,kenmerkend,woonhuis,GM-11
Van Slijpestraat,13,,6225 BJ,Maastricht,kenmerkend,woonhuis,GM-89
Van Slijpestraat,14,,6225 BM,Maastricht,kenmerkend,woonhuis,GM-20
Van Slijpestraat,15,,6225 BJ,Maastricht,kenmerkend,woonhuis,GM-88
Van Slijpestraat,17,,6225 BJ,Maastricht,kenmerkend,woonhuis,GM-86
Van Slijpestraat,18,,6225 BM,Maastricht,kenmerkend,woonhuis,GM-19
Van Slijpestraat,19,,6225 BJ,Maastricht,kenmerkend,woonhuis,GM-87
Van Slijpestraat,20,,6225 BM,Maastricht,kenmerkend,woonhuis,GM-18
Van Slijpestraat,21,,6225 BJ,Maastricht,kenmerkend,woonhuis,GM-85
Van Slijpestraat,22,,6225 BM,Maastricht,kenmerkend,woonhuis,GM-17
Van Slijpestraat,23,,6225 BJ,Maastricht,kenmerkend,woonhuis,GM-84
Van Slijpestraat,24,,6225 BM,Maastricht,kenmerkend,woonhuis,GM-16
Van Slijpestraat,25,,6225 BJ,Maastricht,kenmerkend,woonhuis,GM-70
Van Slijpestraat,27,,6225 BJ,Maastricht,kenmerkend,woonhuis,GM-69
Van Slijpestraat,28,,6225 BN,Maastricht,kenmerkend,woonhuis,GM-36
Van Slijpestraat,29,,6225 BJ,Maastricht,kenmerkend,woonhuis,GM-68
Van Slijpestraat,30,,6225 BN,Maastricht,kenmerkend,woonhuis,GM-35
Van Slijpestraat,31,,6225 BJ,Maastricht,kenmerkend,woonhuis,GM-67
Van Slijpestraat,32,,6225 BN,Maastricht,kenmerkend,woonhuis,GM-34
Van Slijpestraat,33,,6225 BJ,Maastricht,kenmerkend,woonhuis,GM-66
Van Slijpestraat,34,,6225 BN,Maastricht,kenmerkend,woonhuis,GM-33
Van Slijpestraat,35,,6225 BJ,Maastricht,kenmerkend,woonhuis,GM-65
Van Slijpestraat,36,,6225 BN,Maastricht,kenmerkend,woonhuis,GM-32
Van Slijpestraat,37,,6225 BJ,Maastricht,kenmerkend,woonhuis,GM-64
Van Slijpestraat,39,,6225 BJ,Maastricht,kenmerkend,woonhuis,GM-63
Van Slijpestraat,41,,6225 BK,Maastricht,kenmerkend,woonhuis,GM-62
Van Slijpestraat,43,,6225 BK,Maastricht,kenmerkend,woonhuis,GM-61
Van Slijpestraat,45,,6225 BK,Maastricht,kenmerkend,woonhuis,GM-60
Van Slijpestraat,47,,6225 BK,Maastricht,kenmerkend,woonhuis,GM-59
Van Slijpestraat,49,,6225 BK,Maastricht,kenmerkend,woonhuis,GM-58
Van Slijpestraat,51,,6225 BK,Maastricht,kenmerkend,woonhuis,GM-57
Van Slijpestraat,53,,6225 BK,Maastricht,kenmerkend,woonhuis,GM-4
Van Slijpestraat,55,,6225 BK,Maastricht,kenmerkend,woonhuis,GM-3
Veldstraat,12,,6227 SZ,Maastricht,kenmerkend,,GM-440
Veldstraat,20,,6227 SZ,Maastricht,waardevol groenelement,Kloostertuin,GM-290
Veldstraat,20,,6227 SZ,Maastricht,waardevol cultuurhistorisch element,Kloostertuin,GM-291
Veldstraat - Lyceumpad - Burg. Kessensingel,,,,Maastricht,waardevol cultuurhistorisch element,gietijzeren veldkruis,GM-288
Verlengde kazemattenstraat,,,,,kenmerkend,trafohuis,GM-2691
Verwerhoek,,,,Maastricht,waardevol cultuurhistorisch element,hekwerk sint servaasbrug,GM-2170
Verwerhoek,30,,6211 KS,Maastricht,dominant,kapel,GM-2168
Verwerhoek,40,,6211 KS,Maastricht,dominant,,GM-2169
Verzetstraat,,,,Maastricht,waardevol cultuurhistorisch element,Beeld van een mannenfiguur,GM-292
Via Regia,100,,6217 JW,Maastricht,dominant,kerk,GM-2692
Victor de Stuersstraat,8,,6217 KR,Maastricht,kenmerkend,woonhuis,GM-2702
Victor de Stuersstraat,15,,6217 KP,Maastricht,dominant,patronaatsgebouw,GM-2701
Victor de Stuersstraat,28,,6217 KS,Maastricht,dominant,woonhuis,GM-2696
Victor de Stuersstraat,30,,6217 KS,Maastricht,dominant,woonhuis,GM-2697
Victor de Stuersstraat,32,A,6217 KS,Maastricht,dominant,woonhuis,GM-2698
Victor de Stuersstraat,34,,6217 KS,Maastricht,dominant,woonhuis,GM-2699
Victor de Stuersstraat,36,,6217 KS,Maastricht,dominant,woonhuis,GM-2700
Vijfharingenstraat,,,,Maastricht,waardevol cultuurhistorisch element,afsluitpaal met haringen,GM-2175
Vijfharingenstraat,5,,6211 EC,Maastricht,dominant,,GM-2174
Vijfharingenstraat,12,,6211 EC,Maastricht,kenmerkend,,GM-2171
Vijfharingenstraat,14,,6211 EC,Maastricht,dominant,,GM-2172
Vijfharingenstraat,16,B,6211 EC,Maastricht,dominant,,GM-2173
Vijfkoppen,2,,6211 JS,Maastricht,dominant,,GM-2176
Vijfkoppen,2,,6211 JS,Maastricht,waardevol cultuurhistorisch element,hardstenen trap en gietijzeren leuning,GM-2177
Vissersmaas,2,A,6211 EV,Maastricht,dominant,,GM-2178
Vogelzang,4,,6229 VM,Maastricht,waardevol cultuurhistorisch element,Mariabeeld in gevelnis,GM-3732
Vogelzang,5,,6229 VM,Maastricht,kenmerkend,hoevecomplex,GM-3722
Vogelzang,7,,6229 VM,Maastricht,kenmerkend,hoevecomplex,GM-3721
Vogelzang,11,,6229 VM,Maastricht,waardevol cultuurhistorisch element,Veldkruis,GM-3731
Volksplein ,19,,6214 AM,Maastricht,kenmerkend,woonhuis,GM-2703
Volksplein ,20,,6214 AM,Maastricht,kenmerkend,woonhuis,GM-2704
Volksplein ,21,,6214 AM,Maastricht,kenmerkend,woonhuis,GM-2705
Volksplein ,22,,6214 AM,Maastricht,kenmerkend,woonhuis,GM-2706
Volksplein ,23,,6214 AM,Maastricht,kenmerkend,woonhuis,GM-2707
Volksplein ,24,,6214 AM,Maastricht,kenmerkend,woonhuis,GM-2708
Volksplein ,25,,6214 AM,Maastricht,kenmerkend,woonhuis,GM-2709
Volksplein ,40,,6214 AN,Maastricht,dominant,woonhuis,GM-2710
Volksplein ,41,,6214 AN,Maastricht,dominant,woonhuis,GM-2711
Volksplein ,70,,6214 AN,Maastricht,kenmerkend,trafohuis,GM-2712
Volksplein ,70,,6214 AN,Maastricht,kenmerkend,mouthuis,GM-2713
Vrijthof,,,,,waardevol cultuurhistorisch element,2 gaslantaarns,GM-2186
Vrijthof,,,,Maastricht,waardevol cultuurhistorisch element,luikse perroen,GM-2188
Vrijthof,,,,Maastricht,waardevol cultuurhistorisch element,old hickory plaquette,GM-2189
Vrijthof,,,,Maastricht,waardevol cultuurhistorisch element,plaquette v&d,GM-2190
Vrijthof,,,,Maastricht,waardevol cultuurhistorisch element,stadsklok,GM-2191
Vrijthof,,,,Maastricht,waardevol cultuurhistorisch element,hawt uuch vas,GM-2187
Vrijthof,3,,6211 LC,Maastricht,dominant,,GM-2183
Vrijthof,17,,6211 LD,Maastricht,dominant,,GM-2179
Vrijthof,17,B,6211 LD,Maastricht,dominant,,GM-2180
Vrijthof,20,A,6211 LD,Maastricht,dominant,,GM-2181
Vrijthof,28,,6211 LE,Maastricht,dominant,,GM-2182
Vrijthof,32,,6211 LE,Maastricht,dominant,,GM-2184
Vrijthof,33,,6211 LE,Maastricht,dominant,,GM-2185
Vroenhovenweg,,,,Maastricht,waardevol cultuurhistorisch element,straatlantaarns,GM-747
Vroenhovenweg,2,,6213 HD,Maastricht,kenmerkend,,GM-746
WALDECKPARK,,,,Maastricht,waardevol groenelement,park,GM-3572
WALDECKPARK,1,,6213 AG,Maastricht,kenmerkend,zwembad,GM-3571
Waterpoort,2,,6221 GB,Maastricht,dominant,,GM-2193
Weert,,,,Maastricht,waardevol cultuurhistorisch element,hekwerk en pijlers,GM-3624
Weert,,,,Maastricht,waardevol cultuurhistorisch element,hekwerk en pijlers,GM-3625
WEERT,,,,Maastricht,waardevol groenelement,bomenrij,GM-272
WEERT,,,,Maastricht,waardevol groenelement,meidoornhaag,GM-273
Weert,,,,Maastricht,waardevol groenelement,haag,GM-3637
Weert,,,,Maastricht,waardevol groenelement,haag,GM-3638
Weert,,,,Maastricht,waardevol groenelement,haag,GM-3636
Weert,,,,Maastricht,waardevol groenelement,haag,GM-3634
Weert,,,,Maastricht,waardevol groenelement,bomenrij,GM-3633
Weert,,,,Maastricht,waardevol cultuurhistorisch element,wegkruis,GM-3626
Weert,,,,Maastricht,waardevol groenelement,haag,GM-3639
WEERT,11,,6222 PG,Maastricht,waardevol cultuurhistorisch element,hekpijlers,GM-262
Weert,12,,6222 PG,Maastricht,kenmerkend,woonhuis,GM-3614 
Weert,14,,6222 PG,Maastricht,kenmerkend,woonhuis,GM-3615
Weert,16,,6222 PG,Maastricht,kenmerkend,woonhuis,GM-3616
Weert,17,,6222 PG,Maastricht,dominant,woonhuis,GM-3617
Weg naar Hartelstein,,,,Maastricht,waardevol cultuurhistorisch element,Wegkruis,GM-3679
WESTRAND,,,,Maastricht,waardevol groenelement,huisweide,GM-102
WESTRAND,13,,6225 AS,Maastricht,kenmerkend,woonhuis,GM-127
WESTRAND,14,,6225 AS,Maastricht,kenmerkend,woonhuis,GM-83
WESTRAND,15,,6225 AS,Maastricht,kenmerkend,woonhuis,GM-82
WESTRAND,16,,6225 AS,Maastricht,kenmerkend,woonhuis,GM-81
WESTRAND,17,,6225 AS,Maastricht,kenmerkend,woonhuis,GM-80
WESTRAND,18,,6225 AS,Maastricht,kenmerkend,woonhuis,GM-79
WESTRAND,19,,6225 AS,Maastricht,kenmerkend,woonhuis,GM-78
WESTRAND,20,,6225 AS,Maastricht,kenmerkend,woonhuis,GM-56
WESTRAND,21,,6225 AS,Maastricht,kenmerkend,woonhuis,GM-55
WESTRAND,22,,6225 AS,Maastricht,kenmerkend,woonhuis,GM-54
WESTRAND,23,A,6225 AS,Maastricht,kenmerkend,woonhuis,GM-53
WESTRAND,24,,6225 AS,Maastricht,kenmerkend,woonhuis,GM-77
WESTRAND,25,,6225 AS,Maastricht,kenmerkend,woonhuis,GM-76
WESTRAND,26,,6225 AS,Maastricht,kenmerkend,woonhuis,GM-75
WESTRAND,27,,6225 AS,Maastricht,kenmerkend,woonhuis,GM-10
WESTRAND,28,,6225 AS,Maastricht,kenmerkend,woonhuis,GM-9
WESTRAND,29,,6225 AS,Maastricht,dominant,woonhuis,GM-2
Wethouder van Caldenborghlaan,,,,Maastricht,waardevol cultuurhistorisch element,Jacob en de engel (beeld),GM-293
Wethouder van Caldenborghlaan,41,,6226 BS,Maastricht,dominant,Hoekwoning naast hoeve,GM-442
Wethouder van Caldenborghlaan,50,,6226 BV,Maastricht,kenmerkend,Villa met gepleisterde gevels,GM-443
Wilhelminakade,,,,Maastricht,waardevol cultuurhistorisch element,gedenksteen bastion aylva,GM-2194
Wilhelminasingel,,,,Maastricht,waardevol cultuurhistorisch element,mariamonument,GM-2195
Wilhelminasingel,2,,6221 BK,Maastricht,kenmerkend,,GM-2215
Wilhelminasingel,4,,6221 BK,Maastricht,dominant,,GM-2221
Wilhelminasingel,29,A,6221 BE,Maastricht,dominant,,GM-2216
Wilhelminasingel,31,A,6221 BE,Maastricht,kenmerkend,,GM-2217
Wilhelminasingel,34,,6221 BK,Maastricht,dominant,,GM-2218
Wilhelminasingel,35,,6221 BE,Maastricht,kenmerkend,,GM-2219
Wilhelminasingel,38,,6221 BK,Maastricht,dominant,,GM-2220
Wilhelminasingel,41,,6221 BE,Maastricht,dominant,,GM-2222
Wilhelminasingel,43,,6221 BG,Maastricht,dominant,,GM-2223
Wilhelminasingel,45,,6221 BG,Maastricht,dominant,,GM-2224
Wilhelminasingel,49,A,6221 BG,Maastricht,dominant,,GM-2225
Wilhelminasingel,51,,6221 BG,Maastricht,dominant,,GM-2226
Wilhelminasingel,55,,6221 BG,Maastricht,dominant,,GM-2227
Wilhelminasingel,59,,6221 BG,Maastricht,dominant,,GM-2228
Wilhelminasingel,61,,6221 BG,Maastricht,dominant,,GM-2229
Wilhelminasingel,63,,6221 BG,Maastricht,dominant,,GM-2230
Wilhelminasingel,68,A,6221 BK,Maastricht,dominant,,GM-2231
Wilhelminasingel,70,,6221 BL,Maastricht,dominant,,GM-2232
Wilhelminasingel,71,A,6221 BG,Maastricht,dominant,,GM-2233
Wilhelminasingel,72,,6221 BL,Maastricht,dominant,,GM-2234
Wilhelminasingel,75,,6221 BG,Maastricht,dominant,,GM-2235
Wilhelminasingel,77,,6221 BG,Maastricht,dominant,,GM-2236
Wilhelminasingel,79,,6221 BG,Maastricht,dominant,,GM-2237
Wilhelminasingel,81,,6221 BG,Maastricht,kenmerkend,,GM-2238
Wilhelminasingel,83,,6221 BG,Maastricht,dominant,,GM-2239
Wilhelminasingel,84,,6221 BL,Maastricht,dominant,,GM-2240
Wilhelminasingel,85,,6221 BG,Maastricht,dominant,,GM-2241
Wilhelminasingel,88,B,6221 BL,Maastricht,dominant,,GM-2242
Wilhelminasingel,90,B,6221 BL,Maastricht,dominant,,GM-2243
Wilhelminasingel,91,,6221 BH,Maastricht,dominant,,GM-2244
Wilhelminasingel,93,,6221 BH,Maastricht,dominant,,GM-2245
Wilhelminasingel,94,,6221 BL,Maastricht,kenmerkend,,GM-2246
Wilhelminasingel,97,,6221 BH,Maastricht,dominant,,GM-2247
Wilhelminasingel,98,,6221 BL,Maastricht,dominant,,GM-2248
Wilhelminasingel,99,,6221 BH,Maastricht,dominant,,GM-2249
Wilhelminasingel,101,,6221 BH,Maastricht,dominant,,GM-2196
Wilhelminasingel,102,,6221 BL,Maastricht,dominant,,GM-2197
Wilhelminasingel,103,,6221 BH,Maastricht,dominant,,GM-2198
Wilhelminasingel,105,,6221 BH,Maastricht,dominant,,GM-2199
Wilhelminasingel,107,,6221 BH,Maastricht,dominant,,GM-2200
